,ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,REVOKED,MVR_PTS,CAR_AGE,URBANICITY,CLM_AMT,CLM_COUNT,EXPOSURE
4048,994354180,0,1960-08-09,39.0,0,9.0,,No,119000.0,Yes,M,High School,Blue Collar,67,Commercial,1500,6,Minivan,yes,No,1,8.0,Highly Rural/ Rural,0,0,1.0
4049,290705511,2,1938-01-16,61.0,2,13.0,49000.0,No,208000.0,Yes,F,High School,Blue Collar,49,Commercial,12470,4,Sports Car,no,No,5,1.0,Highly Rural/ Rural,0,0,0.135
4050,264990259,0,1942-09-03,57.0,1,14.0,19000.0,No,183000.0,Yes,F,Masters,Home Maker,68,Private,9080,1,Sports Car,no,No,4,14.0,Highly Rural/ Rural,3965,3,0.945
4051,865856699,0,1936-02-25,63.0,1,12.0,33000.0,Yes,,No,F,Masters,Manager,48,Private,20490,7,Sports Car,no,No,0,13.0,Highly Urban/ Urban,0,0,1.0
4052,252778951,0,1947-02-26,52.0,0,12.0,54000.0,No,192000.0,No,M,High School,Blue Collar,26,Commercial,28200,6,Panel Truck,yes,No,5,,Highly Urban/ Urban,0,0,0.855
4053,959909655,0,1953-04-30,46.0,0,11.0,51000.0,No,199000.0,Yes,F,High School,Clerical,17,Commercial,18920,11,Pickup,no,No,1,8.0,Highly Urban/ Urban,0,0,0.789
4054,195844612,0,1963-07-27,36.0,0,11.0,0.0,No,,Yes,M,High School,Student,33,Commercial,10510,6,Pickup,yes,Yes,7,12.0,Highly Urban/ Urban,3535,2,1.0
4055,877178697,0,1959-01-19,40.0,0,6.0,38000.0,No,128000.0,Yes,F,High School,Home Maker,42,Private,5500,1,Sports Car,no,No,0,1.0,Highly Rural/ Rural,0,0,1.0
4056,901132167,0,1956-01-11,43.0,3,15.0,39000.0,No,117000.0,Yes,M,High School,Blue Collar,41,Commercial,9740,1,Minivan,yes,No,3,6.0,Highly Urban/ Urban,0,0,1.0
4057,341162899,0,1956-05-02,43.0,0,0.0,0.0,No,,No,M,High School,Student,14,Commercial,5790,6,Pickup,yes,No,0,1.0,Highly Urban/ Urban,0,0,0.768
4058,890357692,0,1955-06-24,44.0,0,11.0,135000.0,No,336000.0,No,F,Masters,Lawyer,28,Private,30660,9,Minivan,no,No,0,20.0,Highly Urban/ Urban,0,0,1.0
4059,606036369,0,1947-09-06,52.0,0,9.0,151000.0,No,415000.0,Yes,M,Masters,Manager,29,Private,23490,10,Minivan,yes,No,0,,Highly Urban/ Urban,0,0,1.0
4060,624914462,0,1972-05-30,27.0,0,9.0,81000.0,No,,No,F,Bachelors,Blue Collar,39,Commercial,25720,10,Pickup,no,No,3,13.0,Highly Urban/ Urban,0,0,1.0
4061,779848572,0,1944-09-03,55.0,0,12.0,26000.0,No,,No,M,Below High Sc,Blue Collar,40,Private,5220,7,Pickup,yes,No,2,6.0,Highly Urban/ Urban,1646,5,0.75
4062,113286747,0,1946-03-11,53.0,0,13.0,98000.0,No,301000.0,Yes,M,Masters,Unknown,55,Commercial,25350,13,Panel Truck,yes,No,0,19.0,Highly Urban/ Urban,0,0,1.0
4063,346258674,0,1968-07-24,31.0,1,0.0,0.0,No,,Yes,F,High School,Student,46,Private,2480,1,Sports Car,no,No,0,1.0,Highly Urban/ Urban,0,0,1.0
4064,624846910,0,1953-01-06,46.0,0,11.0,45000.0,No,160000.0,Yes,M,High School,Blue Collar,35,Commercial,6100,7,Minivan,yes,No,0,9.0,Highly Rural/ Rural,0,0,0.975
4065,122549723,0,1946-02-25,53.0,0,15.0,107000.0,No,335000.0,Yes,F,Masters,Lawyer,31,Private,21750,10,Minivan,no,No,4,17.0,Highly Urban/ Urban,0,0,1.0
4066,320270230,0,1952-12-14,46.0,0,14.0,104000.0,No,305000.0,No,M,Masters,Unknown,47,Commercial,16490,1,Van,yes,No,0,14.0,Highly Urban/ Urban,0,0,1.0
4067,931698859,0,1951-05-20,48.0,0,11.0,,No,252000.0,Yes,M,High School,Blue Collar,45,Commercial,18370,4,Van,yes,No,0,1.0,Highly Rural/ Rural,0,0,1.0
4068,478553505,2,1957-07-30,42.0,2,14.0,29000.0,No,,Yes,F,High School,Home Maker,13,Private,9480,4,SUV,no,No,0,8.0,Highly Rural/ Rural,0,0,0.864
4069,618365904,0,1957-10-16,42.0,2,14.0,,No,290000.0,Yes,M,PhD,Manager,25,Private,15990,1,Minivan,yes,No,0,14.0,Highly Urban/ Urban,0,0,0.726
4070,56102366,0,1947-05-27,52.0,0,13.0,101000.0,No,,Yes,F,Masters,Manager,28,Private,10160,11,SUV,no,No,0,13.0,Highly Urban/ Urban,0,0,1.0
4071,5941567,0,1945-04-19,54.0,0,,22000.0,No,164000.0,Yes,F,High School,Clerical,47,Private,18200,1,Minivan,no,No,1,10.0,Highly Urban/ Urban,23304,2,1.0
4072,547910569,0,1941-03-31,58.0,4,16.0,46000.0,No,241000.0,Yes,M,High School,Clerical,34,Private,18860,11,Van,yes,No,0,12.0,Highly Urban/ Urban,0,0,1.0
4073,547417844,0,1951-02-02,48.0,0,12.0,13000.0,No,154000.0,Yes,F,Below High Sc,Clerical,37,Private,9550,1,Sports Car,no,No,1,8.0,Highly Urban/ Urban,5261,4,0.489
4074,150966823,1,1956-06-02,43.0,3,10.0,40000.0,No,165000.0,Yes,M,High School,Clerical,81,Commercial,5520,4,Pickup,no,No,0,,Highly Rural/ Rural,0,0,1.0
4075,410879552,0,1947-03-01,52.0,0,12.0,80000.0,No,225000.0,No,M,Bachelors,Professional,35,Commercial,23750,7,Panel Truck,no,No,3,,Highly Urban/ Urban,0,0,1.0
4076,167104722,0,1963-09-14,36.0,1,9.0,72000.0,Yes,,No,M,Bachelors,Professional,24,Commercial,18550,1,Van,yes,No,4,14.0,Highly Urban/ Urban,2265,2,1.0
4077,69005880,0,1964-01-21,35.0,3,13.0,1000.0,No,,Yes,F,High School,Student,36,Commercial,14960,4,SUV,no,No,2,6.0,Highly Urban/ Urban,0,0,1.0
4078,392148754,0,1957-11-12,42.0,0,13.0,57000.0,No,177000.0,No,M,High School,Blue Collar,26,Commercial,11370,4,Pickup,no,Yes,3,8.0,Highly Urban/ Urban,0,0,0.504
4079,195054268,2,1958-09-28,41.0,2,13.0,34000.0,No,123000.0,Yes,F,High School,Blue Collar,29,Commercial,1500,6,SUV,no,No,3,1.0,Highly Urban/ Urban,0,0,1.0
4080,658501237,0,1953-09-14,46.0,0,10.0,22000.0,No,90000.0,No,F,Below High Sc,Blue Collar,27,Private,24360,1,SUV,no,Yes,3,1.0,Highly Urban/ Urban,3265,4,0.651
4081,594389933,0,1961-07-20,38.0,4,14.0,40000.0,No,166000.0,Yes,M,High School,Blue Collar,42,Commercial,20280,1,Van,no,No,7,9.0,Highly Urban/ Urban,5457,5,1.0
4082,817050483,0,1955-11-14,44.0,0,8.0,68000.0,No,252000.0,Yes,M,Bachelors,Professional,11,Private,16480,13,Minivan,yes,No,1,7.0,Highly Rural/ Rural,0,0,1.0
4083,874308442,0,1971-04-28,28.0,1,10.0,16000.0,Yes,,No,M,Below High Sc,Clerical,42,Private,1590,4,Minivan,yes,No,1,5.0,Highly Rural/ Rural,0,0,1.0
4084,790438694,0,1952-12-24,46.0,0,9.0,60000.0,No,192000.0,Yes,M,Masters,Lawyer,58,Private,12080,6,Pickup,no,No,4,12.0,Highly Urban/ Urban,0,0,1.0
4085,945912532,0,1948-12-23,50.0,0,13.0,35000.0,No,160000.0,No,F,Below High Sc,Clerical,21,Private,15690,1,Sports Car,no,Yes,0,1.0,Highly Urban/ Urban,6228,2,0.582
4086,448646758,0,1948-01-21,51.0,0,10.0,118000.0,No,,No,M,High School,Professional,68,Commercial,23740,4,Panel Truck,yes,No,2,8.0,Highly Rural/ Rural,0,0,1.0
4087,191145980,0,1949-05-09,50.0,0,11.0,30000.0,No,160000.0,Yes,F,Below High Sc,Clerical,33,Private,15070,13,SUV,no,No,0,,Highly Urban/ Urban,0,0,1.0
4088,956444913,0,1953-12-21,45.0,0,13.0,60000.0,No,,No,M,Masters,Lawyer,36,Private,6000,21,Pickup,yes,No,1,,Highly Rural/ Rural,0,0,1.0
4089,452052599,0,1942-08-10,57.0,0,13.0,197000.0,No,484000.0,No,M,Masters,Professional,42,Commercial,7910,1,Minivan,yes,Yes,5,15.0,Highly Urban/ Urban,0,0,1.0
4090,130158352,1,1958-02-05,41.0,2,13.0,59000.0,No,215000.0,Yes,M,Masters,Lawyer,25,Private,17310,16,Van,no,No,1,11.0,Highly Urban/ Urban,0,0,1.0
4091,193026223,0,1944-05-27,55.0,0,13.0,235000.0,No,554000.0,Yes,F,PhD,Lawyer,54,Private,24960,1,Van,no,No,0,,Highly Urban/ Urban,0,0,1.0
4092,768528978,0,1955-04-30,44.0,0,8.0,,No,231000.0,Yes,F,Masters,Lawyer,29,Private,18890,1,Minivan,no,No,0,21.0,Highly Urban/ Urban,0,0,1.0
4093,100830732,0,1957-03-08,42.0,2,13.0,7000.0,No,95000.0,Yes,F,Bachelors,Home Maker,25,Private,7520,1,Sports Car,no,No,0,9.0,Highly Urban/ Urban,0,0,1.0
4094,208315049,0,1957-07-09,42.0,0,11.0,24000.0,No,,Yes,F,High School,Professional,35,Private,10840,4,Minivan,no,No,3,9.0,Highly Urban/ Urban,0,0,1.0
4095,843422840,0,1953-05-02,46.0,0,6.0,140000.0,No,364000.0,Yes,M,Bachelors,Blue Collar,30,Commercial,22780,21,Panel Truck,no,No,7,10.0,Highly Urban/ Urban,0,0,1.0
4096,499001916,0,1952-03-25,47.0,0,10.0,72000.0,No,207000.0,No,M,Bachelors,Blue Collar,21,Commercial,34790,4,Panel Truck,yes,No,3,11.0,Highly Urban/ Urban,0,0,1.0
4097,346637435,0,1960-08-12,39.0,0,8.0,29000.0,No,141000.0,Yes,M,Below High Sc,Clerical,26,Commercial,28000,7,Panel Truck,yes,No,1,6.0,Highly Urban/ Urban,4685,3,1.0
4098,151974498,0,1961-12-10,37.0,3,14.0,41000.0,Yes,203000.0,No,M,High School,Blue Collar,12,Commercial,9290,1,Pickup,yes,No,0,1.0,Highly Urban/ Urban,539,2,0.381
4099,197563059,0,1946-11-18,52.0,0,11.0,19000.0,No,,No,F,Below High Sc,Home Maker,50,Private,10460,10,SUV,no,No,0,1.0,Highly Urban/ Urban,0,0,1.0
4100,154344467,0,1952-06-22,47.0,0,11.0,125000.0,No,335000.0,Yes,F,PhD,Professional,12,Commercial,29620,11,Pickup,no,No,4,17.0,Highly Urban/ Urban,0,0,1.0
4101,923020250,0,1946-06-20,53.0,0,0.0,0.0,No,,No,M,High School,Student,43,Commercial,8640,13,Pickup,yes,Yes,0,1.0,Highly Urban/ Urban,0,0,0.918
4102,1860885,0,1949-11-21,49.0,0,12.0,,No,329000.0,Yes,F,PhD,Doctor,37,Private,19480,13,Pickup,no,Yes,0,,Highly Urban/ Urban,0,0,1.0
4103,573965811,0,1957-06-07,42.0,3,15.0,75000.0,Yes,,No,M,Masters,Blue Collar,62,Commercial,6530,4,Pickup,yes,No,0,7.0,Highly Rural/ Rural,0,0,1.0
4104,356077226,0,1955-11-21,43.0,0,11.0,75000.0,No,,No,M,Bachelors,Manager,44,Private,15800,10,Minivan,yes,No,5,7.0,Highly Urban/ Urban,0,0,1.0
4105,313335491,0,1952-09-09,47.0,0,7.0,70000.0,No,,No,M,High School,Blue Collar,33,Commercial,18240,17,Van,yes,No,0,1.0,Highly Rural/ Rural,0,0,1.0
4106,24617929,0,1960-12-29,38.0,0,14.0,58000.0,No,204000.0,Yes,M,Bachelors,Professional,32,Private,15740,4,Minivan,yes,No,0,11.0,Highly Urban/ Urban,0,0,1.0
4107,42468696,0,1944-07-29,55.0,0,12.0,58000.0,No,223000.0,Yes,M,Masters,Lawyer,53,Private,34030,1,Minivan,yes,No,2,16.0,Highly Urban/ Urban,0,0,0.204
4108,860143895,0,1957-06-03,42.0,0,12.0,92000.0,No,262000.0,Yes,F,Masters,Professional,41,Private,15650,4,Minivan,no,No,0,19.0,Highly Urban/ Urban,0,0,1.0
4109,922562855,0,1949-10-10,50.0,0,12.0,48000.0,No,215000.0,No,F,Bachelors,Blue Collar,53,Commercial,11300,6,SUV,no,No,0,9.0,Highly Urban/ Urban,4696,1,1.0
4110,420261410,0,1957-07-14,42.0,0,10.0,41000.0,No,,No,F,High School,Clerical,48,Private,5700,10,SUV,no,No,0,8.0,Highly Urban/ Urban,2355,4,0.183
4111,908744588,1,1954-01-16,45.0,2,9.0,20000.0,Yes,102000.0,No,F,Below High Sc,Clerical,50,Private,9550,1,SUV,no,No,0,1.0,Highly Urban/ Urban,0,0,0.192
4112,326120152,0,1958-11-08,41.0,0,6.0,10000.0,No,,No,M,Below High Sc,Blue Collar,30,Private,6550,4,Pickup,no,No,0,1.0,Highly Urban/ Urban,3065,4,0.81
4113,548310522,0,1953-06-11,46.0,0,0.0,0.0,No,,No,F,High School,Home Maker,19,Private,6990,1,SUV,no,No,3,9.0,Highly Urban/ Urban,0,0,0.372
4114,20341236,0,1965-08-11,34.0,1,11.0,45000.0,Yes,,No,F,High School,Blue Collar,52,Commercial,9360,4,SUV,no,Yes,0,1.0,Highly Urban/ Urban,0,0,0.396
4115,63720055,0,1953-09-09,46.0,0,8.0,102000.0,No,,No,M,Masters,Lawyer,25,Private,1500,9,Minivan,yes,No,2,8.0,Highly Urban/ Urban,0,0,1.0
4116,809622353,0,1939-07-19,60.0,0,13.0,38000.0,No,,No,M,Bachelors,Professional,17,Private,12520,3,SUV,yes,Yes,1,13.0,Highly Urban/ Urban,0,0,1.0
4117,349451600,0,1953-04-25,46.0,0,7.0,50000.0,No,183000.0,Yes,M,Masters,Unknown,63,Commercial,18050,7,Van,yes,No,5,1.0,Highly Urban/ Urban,32203,5,0.987
4118,762044376,1,1957-09-11,42.0,1,12.0,15000.0,Yes,98000.0,No,F,High School,Home Maker,45,Private,11020,4,SUV,no,No,0,5.0,Highly Urban/ Urban,1280,3,1.0
4119,359736972,0,1942-04-18,57.0,0,8.0,82000.0,No,308000.0,Yes,F,High School,Blue Collar,30,Commercial,15570,4,SUV,no,No,7,7.0,Highly Urban/ Urban,3007,1,1.0
4120,43203770,0,1949-06-08,50.0,0,0.0,0.0,No,88000.0,Yes,F,Bachelors,Home Maker,44,Private,8370,7,Sports Car,no,No,0,1.0,Highly Urban/ Urban,0,0,0.879
4121,257138944,0,1974-05-30,25.0,1,9.0,71000.0,No,202000.0,Yes,M,Bachelors,Professional,19,Commercial,23910,7,Panel Truck,yes,No,7,12.0,Highly Urban/ Urban,4539,6,0.564
4122,867943520,0,1959-08-14,40.0,1,13.0,114000.0,No,272000.0,Yes,F,Masters,Unknown,19,Commercial,18080,7,Pickup,no,No,0,13.0,Highly Urban/ Urban,0,0,0.891
4123,79268082,0,1946-05-18,53.0,0,15.0,186000.0,No,,Yes,F,Masters,Lawyer,11,Private,25420,7,Minivan,no,No,0,14.0,Highly Urban/ Urban,0,0,1.0
4124,586286532,0,1950-05-16,49.0,0,12.0,114000.0,No,354000.0,Yes,M,PhD,Unknown,30,Commercial,9020,1,Pickup,no,No,1,13.0,Highly Urban/ Urban,0,0,1.0
4125,932686219,0,1964-02-08,35.0,0,8.0,34000.0,No,123000.0,Yes,M,Masters,Unknown,53,Commercial,7600,6,Pickup,yes,Yes,0,19.0,Highly Urban/ Urban,0,0,0.69
4126,736860175,0,1964-04-13,35.0,2,13.0,55000.0,No,171000.0,Yes,F,Bachelors,Blue Collar,20,Commercial,10530,7,SUV,no,No,0,7.0,Highly Urban/ Urban,0,0,1.0
4127,278169212,0,1943-12-30,55.0,0,13.0,10000.0,No,126000.0,Yes,F,PhD,Doctor,20,Private,7960,1,SUV,no,No,2,15.0,Highly Urban/ Urban,0,0,1.0
4128,810017911,1,1940-06-22,59.0,2,14.0,28000.0,No,162000.0,Yes,F,Masters,Home Maker,49,Private,3950,6,SUV,no,No,0,9.0,Highly Rural/ Rural,2727,2,0.36
4129,800368765,0,1961-10-24,38.0,1,17.0,14000.0,No,61000.0,Yes,F,Below High Sc,Clerical,27,Private,6710,10,Sports Car,no,No,0,1.0,Highly Urban/ Urban,7893,4,0.075
4130,931868441,3,1955-08-23,44.0,4,10.0,74000.0,Yes,,No,F,High School,Blue Collar,50,Commercial,19330,11,Minivan,no,No,5,1.0,Highly Rural/ Rural,0,0,1.0
4131,162656507,1,1959-04-26,40.0,2,11.0,43000.0,Yes,225000.0,No,F,High School,Clerical,14,Private,9810,13,SUV,no,No,9,11.0,Highly Urban/ Urban,0,0,1.0
4132,948349003,0,1945-03-19,54.0,0,11.0,36000.0,No,154000.0,Yes,M,Masters,Unknown,28,Commercial,31800,13,Panel Truck,no,No,2,14.0,Highly Urban/ Urban,0,0,0.966
4133,652872436,0,1950-04-20,49.0,0,13.0,100000.0,No,,No,M,High School,Blue Collar,40,Commercial,8420,13,Pickup,yes,No,3,1.0,Highly Urban/ Urban,0,0,0.483
4134,691925852,0,1948-07-03,51.0,0,6.0,101000.0,No,298000.0,Yes,F,Bachelors,Blue Collar,20,Commercial,16730,4,SUV,no,No,0,10.0,Highly Urban/ Urban,0,0,1.0
4135,117290004,0,1941-01-17,58.0,0,14.0,90000.0,No,273000.0,Yes,F,Bachelors,Professional,33,Private,22040,6,Minivan,no,No,0,13.0,Highly Urban/ Urban,0,0,1.0
4136,401136567,0,1949-03-18,50.0,0,13.0,57000.0,No,181000.0,Yes,M,Bachelors,Professional,8,Private,12240,6,Minivan,yes,No,0,11.0,Highly Urban/ Urban,0,0,1.0
4137,353028480,0,1970-07-30,29.0,1,11.0,88000.0,No,259000.0,Yes,F,Masters,Unknown,32,Private,13410,6,SUV,no,No,4,9.0,Highly Urban/ Urban,0,0,1.0
4138,307314803,0,1959-11-23,39.0,0,10.0,77000.0,No,,Yes,F,Bachelors,Professional,26,Private,26470,6,Minivan,no,No,0,8.0,Highly Rural/ Rural,0,0,1.0
4139,88095988,0,1954-03-19,45.0,2,12.0,,No,335000.0,Yes,F,Masters,Manager,13,Private,14780,7,SUV,no,No,0,12.0,Highly Urban/ Urban,2041,1,1.0
4140,5752214,1,1956-06-16,43.0,1,11.0,72000.0,Yes,,No,F,High School,Blue Collar,36,Commercial,29900,6,Pickup,no,No,2,1.0,Highly Rural/ Rural,0,0,1.0
4141,302738462,0,1953-07-13,46.0,0,7.0,61000.0,No,,No,F,Bachelors,Professional,36,Commercial,25850,1,Pickup,no,No,0,10.0,Highly Urban/ Urban,2078,2,1.0
4142,552882821,0,1963-03-31,36.0,0,9.0,51000.0,No,,No,F,High School,Blue Collar,66,Commercial,6710,1,Sports Car,no,No,3,9.0,Highly Rural/ Rural,0,0,1.0
4143,329348554,0,1939-11-06,60.0,0,12.0,45000.0,No,243000.0,No,F,Bachelors,Professional,43,Private,17980,3,Minivan,no,No,1,16.0,Highly Urban/ Urban,6004,2,1.0
4144,743964218,0,1966-08-03,33.0,1,11.0,10000.0,No,126000.0,Yes,F,Below High Sc,Clerical,18,Private,2500,17,SUV,no,No,1,6.0,Highly Urban/ Urban,0,0,1.0
4145,903187204,0,1958-08-03,41.0,0,5.0,58000.0,No,195000.0,Yes,F,High School,Blue Collar,27,Commercial,29680,1,SUV,no,No,3,8.0,Highly Rural/ Rural,0,0,1.0
4146,27596642,0,1954-05-07,45.0,0,13.0,87000.0,No,244000.0,Yes,M,Bachelors,Blue Collar,55,Commercial,17330,5,Minivan,yes,No,2,5.0,Highly Urban/ Urban,0,0,1.0
4147,388050397,0,1962-01-28,37.0,0,12.0,38000.0,No,139000.0,Yes,F,High School,Blue Collar,51,Commercial,23350,1,SUV,no,No,0,10.0,Highly Rural/ Rural,1901,2,1.0
4148,695212192,0,1942-06-05,57.0,0,12.0,55000.0,No,233000.0,Yes,M,Masters,Lawyer,29,Private,17950,1,Van,yes,No,0,,Highly Urban/ Urban,0,0,1.0
4149,380373654,0,1947-05-15,52.0,0,8.0,22000.0,No,175000.0,Yes,M,Below High Sc,Clerical,64,Commercial,17270,1,Van,no,No,0,6.0,Highly Rural/ Rural,0,0,1.0
4150,856617507,0,1967-04-20,32.0,1,12.0,94000.0,Yes,,No,F,Bachelors,Blue Collar,40,Commercial,14070,13,SUV,no,Yes,3,8.0,Highly Urban/ Urban,4324,2,0.153
4151,572607255,0,1963-02-04,36.0,0,4.0,2000.0,No,,No,F,High School,Student,64,Commercial,6980,1,SUV,no,No,0,9.0,Highly Rural/ Rural,0,0,1.0
4152,413295070,0,1942-07-14,57.0,0,14.0,144000.0,No,404000.0,Yes,M,Bachelors,Manager,32,Private,8540,6,Pickup,yes,No,0,8.0,Highly Urban/ Urban,0,0,1.0
4153,126873088,0,1949-12-31,49.0,0,12.0,46000.0,No,159000.0,Yes,F,Below High Sc,Clerical,12,Private,21590,1,Minivan,no,No,0,4.0,Highly Urban/ Urban,0,0,1.0
4154,672676093,0,1958-03-02,41.0,0,10.0,94000.0,No,,No,F,High School,Blue Collar,10,Private,14640,1,Minivan,no,No,0,10.0,Highly Urban/ Urban,0,0,1.0
4155,43067331,0,1953-03-25,46.0,0,10.0,50000.0,No,170000.0,Yes,M,Bachelors,Manager,36,Commercial,11110,1,Pickup,yes,No,2,6.0,Highly Urban/ Urban,0,0,1.0
4156,918636190,0,1940-04-05,59.0,0,14.0,78000.0,No,300000.0,Yes,M,Bachelors,Professional,11,Commercial,17560,6,Van,no,No,0,11.0,Highly Urban/ Urban,2463,5,1.0
4157,651883370,0,1937-06-09,62.0,0,14.0,,No,216000.0,Yes,M,Below High Sc,Blue Collar,48,Private,12290,1,SUV,yes,No,0,7.0,Highly Rural/ Rural,0,0,1.0
4158,951601476,0,1954-01-02,45.0,0,,73000.0,No,256000.0,Yes,F,High School,Blue Collar,28,Commercial,14650,10,Minivan,no,Yes,7,1.0,Highly Urban/ Urban,5095,3,0.837
4159,131421512,0,1957-12-20,41.0,0,0.0,0.0,No,96000.0,Yes,F,Masters,Lawyer,33,Private,8870,1,SUV,no,Yes,1,10.0,Highly Urban/ Urban,0,0,1.0
4160,688624466,0,1959-11-23,39.0,0,12.0,87000.0,No,232000.0,Yes,M,Bachelors,Blue Collar,30,Commercial,18330,1,Van,no,No,0,9.0,Highly Urban/ Urban,843,1,1.0
4161,357823029,0,1946-09-30,53.0,0,,77000.0,No,249000.0,Yes,F,Bachelors,Blue Collar,51,Commercial,32260,1,Minivan,no,No,2,13.0,Highly Urban/ Urban,0,0,1.0
4162,492542727,1,1954-05-21,45.0,3,10.0,16000.0,No,146000.0,Yes,F,Below High Sc,Clerical,42,Private,15860,1,SUV,no,Yes,2,1.0,Highly Urban/ Urban,1294,5,1.0
4163,619748463,0,1940-12-24,58.0,0,,1000.0,No,,Yes,M,Below High Sc,Student,11,Private,10900,1,Minivan,yes,No,0,1.0,Highly Urban/ Urban,13875,1,0.03
4164,747557690,1,1950-08-05,49.0,0,6.0,138000.0,No,375000.0,Yes,M,Masters,Lawyer,22,Private,9260,9,Minivan,yes,No,1,10.0,Highly Urban/ Urban,0,0,1.0
4165,97967482,0,1951-01-01,48.0,0,10.0,15000.0,No,112000.0,Yes,F,Masters,Lawyer,32,Private,11550,7,SUV,no,No,0,11.0,Highly Urban/ Urban,0,0,1.0
4166,264151144,0,1941-10-12,58.0,0,15.0,99000.0,No,,No,M,Bachelors,Blue Collar,22,Commercial,19200,6,Minivan,yes,No,0,6.0,Highly Urban/ Urban,0,0,1.0
4167,55839290,0,1965-04-23,34.0,4,15.0,3000.0,Yes,,No,F,High School,Home Maker,61,Private,9670,6,SUV,no,No,1,1.0,Highly Urban/ Urban,0,0,1.0
4168,243766006,0,1950-05-20,49.0,0,14.0,48000.0,No,201000.0,Yes,M,High School,Blue Collar,37,Commercial,15620,7,Minivan,yes,No,1,1.0,Highly Urban/ Urban,0,0,1.0
4169,955002159,0,1970-06-19,29.0,0,12.0,58000.0,No,198000.0,Yes,M,PhD,Unknown,28,Private,7330,7,Pickup,no,No,4,8.0,Highly Urban/ Urban,0,0,1.0
4170,663206892,0,1944-04-20,55.0,1,15.0,114000.0,No,341000.0,Yes,F,Masters,Lawyer,18,Private,20290,11,Minivan,no,No,0,16.0,Highly Urban/ Urban,0,0,1.0
4171,198528028,0,1956-07-21,43.0,2,18.0,37000.0,No,122000.0,Yes,F,Below High Sc,Blue Collar,30,Commercial,21100,6,Pickup,no,No,0,1.0,Highly Urban/ Urban,0,0,1.0
4172,414976092,1,1963-01-15,36.0,2,0.0,0.0,No,,Yes,F,Below High Sc,Home Maker,36,Private,1500,6,SUV,no,No,3,7.0,Highly Urban/ Urban,0,0,1.0
4173,796282922,0,1943-04-22,56.0,0,14.0,67000.0,No,246000.0,Yes,M,PhD,Doctor,39,Private,11620,4,Pickup,no,No,0,17.0,Highly Urban/ Urban,0,0,1.0
4174,195054268,2,1958-09-28,41.0,2,13.0,34000.0,No,123000.0,Yes,F,High School,Blue Collar,29,Commercial,6180,4,Sports Car,no,No,5,1.0,Highly Urban/ Urban,0,0,1.0
4175,475630863,0,1961-12-01,37.0,2,13.0,32000.0,Yes,127000.0,No,M,High School,Home Maker,35,Private,12660,6,Minivan,yes,No,0,6.0,Highly Urban/ Urban,0,0,1.0
4176,765672799,0,1946-07-17,53.0,0,10.0,25000.0,No,150000.0,No,M,Below High Sc,Blue Collar,19,Private,10840,1,Minivan,yes,No,0,1.0,Highly Urban/ Urban,0,0,1.0
4177,30946151,0,1952-12-25,46.0,0,13.0,37000.0,No,206000.0,Yes,M,High School,Blue Collar,85,Commercial,17540,10,Van,no,No,1,1.0,Highly Rural/ Rural,0,0,1.0
4178,699416315,0,1936-02-22,63.0,2,13.0,64000.0,Yes,,No,F,Masters,Manager,30,Private,14170,3,Sports Car,no,No,0,12.0,Highly Urban/ Urban,2895,4,0.06
4179,692139764,0,1960-04-26,39.0,0,14.0,58000.0,No,185000.0,Yes,M,Masters,Lawyer,54,Private,3200,1,Minivan,yes,No,0,,Highly Urban/ Urban,0,0,1.0
4180,354298037,0,1942-03-18,57.0,0,10.0,59000.0,No,210000.0,Yes,M,Bachelors,Professional,16,Commercial,6470,1,Pickup,yes,Yes,3,12.0,Highly Rural/ Rural,0,0,1.0
4181,805025207,0,1949-09-23,50.0,0,8.0,34000.0,No,176000.0,No,F,Below High Sc,Clerical,40,Private,4890,17,SUV,no,No,2,,Highly Urban/ Urban,0,0,0.096
4182,247903379,0,1945-05-21,54.0,0,12.0,,No,201000.0,Yes,M,Below High Sc,Blue Collar,36,Commercial,11030,10,Pickup,yes,Yes,7,4.0,Highly Urban/ Urban,1215,3,0.117
4183,431950127,0,1960-02-07,39.0,2,7.0,12000.0,No,93000.0,Yes,F,High School,Home Maker,66,Private,16320,1,SUV,no,No,1,8.0,Highly Urban/ Urban,6889,3,0.897
4184,598425831,0,1952-03-09,47.0,0,10.0,148000.0,No,349000.0,Yes,F,Masters,Lawyer,49,Private,6200,4,SUV,no,No,0,20.0,Highly Urban/ Urban,0,0,1.0
4185,599140338,0,1951-03-04,48.0,0,12.0,59000.0,No,240000.0,No,F,Masters,Lawyer,45,Private,20360,6,SUV,no,No,0,16.0,Highly Urban/ Urban,4193,4,0.642
4186,45380209,0,1952-11-16,47.0,0,,62000.0,No,,No,M,Bachelors,Professional,57,Commercial,20690,6,Van,no,Yes,0,4.0,Highly Urban/ Urban,1009,5,1.0
4187,29607327,0,1951-06-20,48.0,0,11.0,89000.0,No,288000.0,No,M,Bachelors,Manager,35,Private,15240,3,Minivan,yes,No,1,11.0,Highly Urban/ Urban,0,0,1.0
